ShipmentID,OrderID,ShippingCost,Status
901171,511780,164.52,Delivered
901172,514686,160.73,Delivered
901173,529587,146.99,In Transit
901174,501686,21.41,Delivered
901175,526660,173.22,In Transit
901176,514920,110.04,Returned
901177,527601,174.93,Returned
901178,519886,66.94,Returned
901179,539461,40.69,In Transit
901180,519978,84.32,Lost
901181,508954,195.86,In Transit
901182,502776,102.76,In Transit
901183,503720,37.88,Lost
901184,507971,175.8,In Transit
901185,522432,183.84,In Transit
901186,504389,163.25,Delivered
901187,526838,179.09,Delivered
901188,538918,134.4,Returned
901189,517046,173.56,In Transit
901190,508530,71.05,Lost
901191,536480,141.65,Lost
901192,514254,29.71,Delivered
901193,519743,51.0,Returned
901194,518893,34.99,Lost
901195,534482,101.38,In Transit
901196,513613,106.7,Returned
901197,509373,188.77,Returned
901198,506914,164.97,Lost
901199,526257,158.04,In Transit
901200,537230,93.13,In Transit
901201,541854,113.09,Returned
901202,526144,189.63,Delivered
901203,514447,50.44,Returned
901204,502198,50.92,Lost
901205,514379,45.2,Delivered
901206,531356,89.55,Lost
901207,543244,44.73,In Transit
901208,506365,68.01,In Transit
901209,540632,144.85,Delivered
901210,516009,83.64,Delivered
901211,511504,128.87,In Transit
901212,525956,166.34,Returned
901213,504246,25.95,Lost
901214,516878,185.23,Delivered
901215,502294,79.82,Returned
901216,511210,75.7,Delivered
901217,528463,193.07,Returned
901218,522599,132.28,In Transit
901219,536504,58.15,Returned
901220,548852,79.0,Delivered
901221,530401,95.16,Lost
901222,542283,151.7,Lost
901223,540775,110.78,Returned
901224,534537,141.83,In Transit
901225,521807,183.36,Lost
901226,536416,38.75,Delivered
901227,531702,81.82,Delivered
901228,545167,160.92,Lost
901229,515597,34.4,Lost
901230,516495,198.76,Returned
901231,525254,157.76,Returned
901232,524485,37.78,Delivered
901233,524545,190.4,In Transit
901234,503459,35.91,Lost
901235,542069,118.34,Lost
901236,532370,161.16,Delivered
901237,500440,146.49,Delivered
901238,525416,174.15,In Transit
901239,546664,118.92,Delivered
901240,513337,42.67,In Transit
901241,510717,103.99,Returned
901242,548590,45.75,In Transit
901243,518152,186.06,Delivered
901244,524107,110.51,In Transit
901245,510821,64.51,In Transit
901246,541508,146.71,In Transit
901247,542639,106.8,Returned
901248,505295,41.71,Returned
901249,520993,68.91,In Transit
901250,528884,72.23,Returned
901251,503519,96.55,Delivered
901252,505349,198.32,Returned
901253,506221,158.71,Lost
901254,539320,148.26,Delivered
901255,528416,79.51,Lost
901256,533304,105.5,Delivered
901257,535231,130.45,Lost
901258,549930,25.42,Returned
901259,520424,169.64,Delivered
901260,522119,140.35,Returned
901261,548540,97.25,Delivered
901262,544566,155.83,In Transit
901263,501279,72.77,Delivered
901264,528889,58.85,In Transit
901265,520416,57.09,Lost
901266,513248,142.29,Delivered
901267,541810,121.6,Delivered
901268,528742,189.75,Lost
901269,539486,114.99,Delivered
901270,547786,159.5,Delivered
901271,513043,71.74,Returned
901272,515359,27.16,Lost
901273,504018,42.42,Delivered
901274,515616,173.14,Returned
901275,518838,120.99,Delivered
901276,549419,46.02,In Transit
901277,544099,123.7,Lost
901278,508253,172.35,Returned
901279,517619,178.26,Lost
901280,544842,49.52,Lost
901281,536638,170.36,Lost
901282,527028,61.14,In Transit
901283,507203,43.01,Returned
901284,504364,161.21,In Transit
901285,528808,100.01,Delivered
901286,505971,24.77,Lost
901287,526135,188.89,Delivered
901288,510049,163.29,Lost
901289,546686,104.44,Lost
901290,501839,32.59,In Transit
901291,533123,37.43,Delivered
901292,529451,42.49,Lost
901293,541406,102.0,Lost
901294,524129,187.61,In Transit
901295,527878,92.55,In Transit
901296,524664,109.55,Lost
901297,516174,183.98,Delivered
901298,523528,114.04,Delivered
901299,528563,44.68,Returned
901300,510590,127.39,Lost
901301,517406,22.48,Returned
901302,526522,62.22,In Transit
901303,548573,71.27,Delivered
901304,542047,85.92,Lost
901305,500712,145.22,Delivered
901306,513926,127.65,Delivered
901307,508584,126.16,Lost
901308,508784,24.02,Lost
901309,516393,110.73,In Transit
901310,532683,56.99,Lost
901311,523238,194.18,In Transit
901312,523048,104.71,Lost
901313,533797,76.81,Delivered
901314,530818,149.47,Returned
901315,519093,115.5,Lost
901316,545616,96.05,Delivered
901317,527442,72.82,Delivered
901318,534001,24.55,In Transit
901319,518683,74.29,Delivered
901320,513672,144.17,Delivered
901321,534259,117.16,In Transit
901322,511515,121.49,In Transit
901323,508415,49.98,Lost
901324,512341,62.24,Returned
901325,520486,69.12,Lost
901326,518519,42.41,In Transit
901327,506775,160.39,Lost
901328,508099,85.68,Lost
901329,540570,153.65,In Transit
901330,542108,178.4,Delivered
901331,506493,159.23,Returned
901332,543140,192.36,Delivered
901333,524277,120.34,Lost
901334,517140,71.12,Delivered
901335,520919,141.28,Delivered
901336,517262,120.75,Delivered
901337,516368,129.45,In Transit
901338,523810,41.39,In Transit
901339,513408,80.72,Returned
901340,543082,90.14,Returned
901341,532849,180.78,Lost
901342,512671,116.28,Delivered
901343,506231,107.42,Lost
901344,521075,98.55,Lost
901345,544575,29.39,Delivered
901346,541823,183.91,Delivered
901347,548878,186.56,In Transit
901348,540118,191.32,Returned
901349,504683,153.4,Delivered
901350,547450,173.04,Lost
901351,518272,104.6,Returned
901352,518935,58.17,In Transit
901353,542536,20.38,Delivered
901354,518967,40.72,Delivered
901355,548330,165.2,Lost
901356,524813,127.74,Delivered
901357,529058,34.54,Delivered
901358,500569,34.22,Returned
901359,508472,74.68,In Transit
901360,513475,152.56,Returned
901361,522964,112.03,Returned
901362,545107,66.95,In Transit
901363,508361,51.5,In Transit
901364,527226,34.35,In Transit
901365,508389,42.09,Lost
901366,536515,96.28,In Transit
901367,549805,156.41,Returned
901368,538948,176.97,Returned
901369,513987,179.59,In Transit
901370,528331,176.08,Returned
901371,527304,98.07,Delivered
901372,537107,71.2,In Transit
901373,514003,58.46,Delivered
901374,547188,166.78,Delivered
901375,520519,50.69,Returned
901376,536833,198.57,Returned
901377,514752,151.52,Delivered
901378,517386,123.5,Lost
901379,543800,117.8,Returned
901380,505697,137.16,Lost
901381,529970,89.55,Lost
901382,529988,40.41,Lost
901383,500572,80.33,Delivered
901384,538444,114.72,Delivered
901385,509294,175.54,Lost
901386,528485,137.01,In Transit
901387,513183,116.67,Lost
901388,540433,81.68,Returned
901389,531395,150.52,Returned
901390,511514,161.24,Delivered
901391,540665,174.4,In Transit
901392,502365,184.2,Returned
901393,525118,165.91,Lost
901394,507184,47.27,Returned
901395,537351,62.95,In Transit
901396,532979,63.41,Returned
901397,519605,156.61,Delivered
901398,527235,53.56,Lost
901399,514258,155.42,Returned
901400,519626,137.43,Returned
901401,547887,87.61,In Transit
901402,526135,196.35,Delivered
901403,528866,149.89,Returned
901404,504564,87.86,Lost
901405,510659,118.28,Returned
901406,513184,81.6,Delivered
901407,528340,180.37,Lost
901408,530029,74.0,In Transit
901409,537122,120.09,Lost
901410,545442,109.85,Returned
901411,514287,77.85,Lost
901412,546410,156.48,Lost
901413,537725,132.3,Returned
901414,540786,180.92,Delivered
901415,502619,161.91,In Transit
901416,548363,152.38,Lost
901417,501159,151.63,In Transit
901418,517399,98.36,Delivered
901419,535537,110.38,In Transit
901420,522763,109.91,Lost
901421,536040,87.48,In Transit
901422,532629,142.06,Returned
901423,519913,116.75,Lost
901424,526212,31.47,In Transit
901425,505004,106.06,Delivered
901426,514703,84.9,Returned
901427,514178,143.29,Lost
901428,518771,191.06,Returned
901429,516232,182.0,In Transit
901430,546211,88.42,Delivered
901431,518771,101.43,Delivered
901432,523075,185.53,Delivered
901433,527991,34.1,Delivered
901434,502403,171.57,Delivered
901435,542787,170.12,Lost
901436,523243,116.62,In Transit
901437,509272,194.9,Returned
901438,543442,131.32,Lost
901439,510738,90.81,In Transit
901440,506028,85.42,Delivered
901441,529505,100.73,Returned
901442,536257,172.04,Returned
901443,508946,103.37,Lost
901444,516240,41.22,In Transit
901445,518881,24.33,In Transit
901446,536149,64.88,Delivered
901447,507962,21.63,Lost
901448,505928,93.94,Lost
901449,513089,175.57,Delivered
901450,516500,34.37,In Transit
901451,540449,48.46,Delivered
901452,532560,173.07,Returned
901453,530955,31.84,Delivered
901454,533129,178.2,Returned
901455,530469,76.33,In Transit
901456,508398,34.56,Returned
901457,533775,105.62,Lost
901458,523437,173.33,Delivered
901459,501350,104.8,Delivered
901460,502001,66.21,Lost
901461,546860,77.62,Returned
901462,502821,167.88,In Transit
901463,532937,51.05,In Transit
901464,543264,85.69,Delivered
901465,502264,143.87,Lost
901466,529165,43.52,In Transit
901467,518925,146.3,Delivered
901468,500469,133.51,Lost
901469,508073,120.94,Lost
901470,525140,66.58,Lost
901471,504283,41.42,Delivered
901472,501082,77.75,Lost
901473,524795,151.5,Delivered
901474,503528,41.96,In Transit
901475,528270,165.5,In Transit
901476,548270,179.5,Delivered
901477,520231,198.93,Lost
901478,547927,82.06,In Transit
901479,512543,70.0,In Transit
901480,521998,70.65,Lost
901481,524240,60.61,In Transit
901482,545118,97.21,In Transit
901483,502696,184.96,Returned
901484,528663,103.53,Returned
901485,537625,63.12,In Transit
901486,535190,35.09,Lost
901487,539317,120.12,Lost
901488,522140,60.88,In Transit
901489,500067,159.04,Lost
901490,548081,159.99,Delivered
901491,519440,173.26,Delivered
901492,513000,172.8,Lost
901493,530392,110.25,Returned
901494,528061,131.61,Returned
901495,546163,139.95,Delivered
901496,543076,120.59,Returned
901497,522014,56.6,Returned
901498,502153,173.64,Returned
901499,544809,182.34,Returned
901500,527749,186.29,Delivered
901501,519477,112.08,Lost
901502,534470,194.62,Returned
901503,523633,198.18,In Transit
901504,503403,35.56,Returned
901505,515907,86.03,In Transit
901506,516206,162.75,Returned
901507,510367,157.88,Delivered
901508,500780,189.96,Delivered
901509,524766,184.31,Delivered
901510,527719,104.21,Delivered
901511,518828,48.25,Returned
901512,548498,76.9,Delivered
901513,506965,145.48,Returned
901514,544782,125.74,Delivered
901515,538247,143.89,Lost
901516,538348,188.6,Returned
901517,528524,36.52,Delivered
901518,515157,77.85,In Transit
901519,505516,65.37,In Transit
901520,509384,181.82,Lost
901521,516230,90.42,Lost
901522,521890,181.05,Delivered
901523,525713,52.7,Delivered
901524,540815,57.86,In Transit
901525,528270,48.03,Returned
901526,510625,174.49,Delivered
901527,503788,158.6,Delivered
901528,501723,154.38,Returned
901529,549850,35.75,Delivered
901530,525863,195.37,Delivered
901531,509883,92.17,In Transit
901532,544214,164.62,Returned
901533,524262,121.28,In Transit
901534,537009,55.66,In Transit
901535,500379,174.85,Delivered
901536,544189,95.09,Lost
901537,524489,162.38,Delivered
901538,516335,50.09,In Transit
901539,530038,99.91,Delivered
901540,544984,55.5,Delivered
901541,509765,184.37,Lost
901542,536789,175.6,Delivered
901543,504480,34.46,In Transit
901544,507786,90.28,Delivered
901545,504700,147.7,In Transit
901546,519958,148.67,Returned
901547,518523,54.1,Returned
901548,547202,43.07,Lost
901549,513279,32.27,Lost
901550,515675,63.67,In Transit
901551,542395,154.23,Delivered
901552,540939,182.93,Returned
901553,526089,56.75,Delivered
901554,525785,158.21,Lost
901555,542391,47.63,In Transit
901556,537578,117.56,Delivered
901557,537068,27.7,Delivered
901558,511473,33.89,Delivered
901559,533455,87.07,Returned
901560,534048,104.57,Returned
901561,524008,118.18,Returned
901562,523130,162.34,In Transit
901563,531782,92.74,Delivered
901564,512570,95.36,In Transit
901565,533077,112.61,Returned
901566,520579,67.4,Returned
901567,519254,45.3,Returned
901568,514618,37.25,Lost
901569,541792,128.56,Lost
901570,528775,137.97,In Transit
901571,504501,62.07,Delivered
901572,504447,83.9,Lost
901573,543669,28.23,Delivered
901574,544127,93.51,In Transit
901575,533890,165.45,In Transit
901576,545694,124.51,Lost
901577,517653,32.68,Delivered
901578,542215,41.11,Returned
901579,528573,146.69,Lost
901580,503056,117.42,Lost
901581,507602,93.78,Lost
901582,547377,126.67,Lost
901583,548372,79.5,In Transit
901584,544919,22.39,Lost
901585,503153,135.86,Delivered
901586,503106,78.84,Lost
901587,545900,80.62,Returned
901588,534139,82.04,Lost
901589,517224,127.57,Delivered
901590,535712,192.94,Lost
901591,502241,73.87,Lost
901592,521789,45.18,In Transit
901593,513504,135.41,Returned
901594,541625,198.2,In Transit
901595,549761,72.13,Lost
901596,527017,34.33,Returned
901597,514214,135.32,Returned
901598,511817,164.56,Returned
901599,542013,128.34,In Transit
901600,530101,63.2,Returned
901601,504610,99.57,Lost
901602,543561,147.71,Returned
901603,522448,73.23,Delivered
901604,501011,45.95,Lost
901605,507192,22.86,Delivered
901606,510421,38.2,Returned
901607,536565,145.6,Returned
901608,522546,129.53,Lost
901609,549666,32.04,In Transit
901610,549036,83.95,In Transit
901611,536541,156.09,Returned
901612,521821,88.35,In Transit
901613,504559,185.08,In Transit
901614,542385,50.84,Returned
901615,509172,45.56,Returned
901616,506988,71.48,In Transit
901617,510532,125.72,In Transit
901618,523952,149.79,Delivered
901619,538263,69.07,Returned
901620,502389,37.29,Delivered
901621,505333,145.88,Delivered
901622,542816,177.25,Delivered
901623,544859,157.93,Returned
901624,521200,111.73,In Transit
901625,541499,175.5,Returned
901626,524194,142.3,Lost
901627,509303,140.71,In Transit
901628,530965,46.7,Delivered
901629,515911,147.6,Lost
901630,541138,176.32,Returned
901631,502066,56.81,Delivered
901632,530880,80.29,Returned
901633,547789,180.21,Returned
901634,540873,196.75,In Transit
901635,518998,195.74,Delivered
901636,539324,90.77,Returned
901637,518304,194.84,Lost
901638,544890,135.57,Delivered
901639,516592,197.83,Returned
901640,508709,64.34,In Transit
901641,519431,82.76,Lost
901642,508857,169.31,Delivered
901643,523766,35.93,Returned
901644,532690,115.91,Returned
901645,505881,90.91,Lost
901646,502365,139.27,Lost
901647,528667,100.7,Returned
901648,526896,165.38,Delivered
901649,510421,65.99,Lost
901650,505292,68.49,Delivered
901651,525791,153.46,Returned
901652,549409,121.22,In Transit
901653,501281,126.95,Delivered
901654,548045,161.4,Delivered
901655,538862,187.55,In Transit
901656,540067,46.13,Returned
901657,526611,96.47,Delivered
901658,516192,144.41,Returned
901659,532436,147.41,Returned
901660,536622,173.97,Lost
901661,520288,24.04,In Transit
901662,503396,175.27,Delivered
901663,532037,78.33,In Transit
901664,511999,20.51,Lost
901665,546898,107.88,In Transit
901666,542299,168.35,Returned
901667,529341,117.26,Lost
901668,547796,96.42,Returned
901669,523100,151.15,Returned
901670,521349,196.39,Delivered
901671,544467,65.1,Lost
901672,510514,133.36,Returned
901673,544195,23.93,Returned
901674,513660,142.44,In Transit
901675,543524,76.85,Lost
901676,546890,41.66,Delivered
901677,549099,196.8,In Transit
901678,549114,127.73,Delivered
901679,549659,198.02,In Transit
901680,502616,165.45,Lost
901681,534279,173.4,In Transit
901682,518996,107.8,Lost
901683,523830,123.36,Delivered
901684,544617,108.49,In Transit
901685,540965,107.82,In Transit
901686,539355,50.46,Returned
901687,535248,182.58,Delivered
901688,519165,148.09,Returned
901689,535724,38.38,Returned
901690,539424,173.9,Lost
901691,521011,108.04,Lost
901692,520639,56.55,Lost
901693,543325,199.72,Lost
901694,505848,132.15,In Transit
901695,525121,101.18,Delivered
901696,532900,83.94,Returned
901697,501422,79.95,In Transit
901698,521322,112.97,Returned
901699,532036,99.69,Lost
901700,530564,87.75,Delivered
901701,517507,31.25,Delivered
901702,520757,174.27,In Transit
901703,545094,151.35,Returned
901704,535204,43.83,Returned
901705,546793,111.38,In Transit
901706,517580,55.9,Lost
901707,520684,170.47,In Transit
901708,514167,80.86,Returned
901709,520382,186.58,Delivered
901710,519023,134.21,Delivered
901711,512165,178.29,Lost
901712,519386,129.03,Lost
901713,524750,106.38,In Transit
901714,539873,64.21,In Transit
901715,502008,150.75,In Transit
901716,536218,119.56,In Transit
901717,517350,153.45,In Transit
901718,537068,94.01,In Transit
901719,541122,53.04,In Transit
901720,541125,164.87,Lost
901721,512381,54.96,Lost
901722,532399,189.41,Returned
901723,548125,146.3,Delivered
901724,500950,158.32,In Transit
901725,515793,68.12,Lost
901726,508200,152.02,Lost
901727,506324,129.11,Returned
901728,523847,26.46,Lost
901729,514559,136.32,Lost
901730,542175,130.7,Delivered
