ReturnID,OrderID,ReturnDate,ReturnReason
800570,539548,2023-11-04 23:31:31,defective
800571,512838,2024-10-05 20:27:07,WRONG ITEM
800572,515181,2023-05-30 01:48:02,Wrong Item
800573,527552,2024-09-25 15:19:09,WRONG ITEM
800574,512957,2024-05-31 00:09:06,Wrong Item
800575,531560,2022-06-20 12:48:49,Changed Mind
800576,542967,2024-01-28 03:31:02,defective
800577,512401,2023-04-15 20:28:40,Defective
800578,510160,2024-10-22 18:00:44,nan
800579,512220,2024-10-04 04:22:43,Defective
800580,515824,2022-09-09 21:23:35,WRONG ITEM
800581,539095,2024-04-08 07:04:30,Wrong Item
800582,539942,2023-05-04 08:01:52,Defective
800583,542765,2023-02-26 22:11:49,WRONG ITEM
800584,512237,2023-07-29 12:31:36,defective
800585,502120,2023-11-02 23:03:26,Wrong Item
800586,507598,2024-02-03 07:09:10,Defective
800587,514541,2024-12-06 14:17:26,Defective
800588,502067,2023-04-04 08:03:00,Defective
800589,513683,2024-12-12 17:12:19,nan
800590,545122,2024-03-20 02:36:22,defective
800591,512035,2023-05-24 01:16:06,Defective
800592,503222,2022-04-12 21:26:41,nan
800593,509668,2023-10-14 15:41:42,defective
800594,512657,2024-10-06 15:05:14,Defective
800595,528194,2024-11-25 04:15:41,Wrong Item
800596,505423,2023-12-20 16:32:02,Defective
800597,534771,2024-08-10 19:55:42,Defective
800598,543467,2024-10-26 05:23:03,WRONG ITEM
800599,539180,2024-03-01 20:09:30,Wrong Item
800600,549105,2024-08-12 07:42:54,Defective
800601,538228,2024-03-28 01:48:26,nan
800602,509508,2024-05-12 04:58:09,Changed Mind
800603,540878,2024-04-05 09:25:59,nan
800604,505730,2024-05-20 20:37:16,Defective
800605,543031,2023-03-24 05:20:09,Wrong Item
800606,529342,2022-03-30 17:28:34,Wrong Item
800607,516433,2023-01-12 06:56:06,Wrong Item
800608,509620,2024-01-02 03:03:37,nan
800609,509132,2023-07-15 13:40:33,Changed Mind
800610,501288,2023-10-15 04:53:26,WRONG ITEM
800611,523889,2023-03-04 22:27:04,Defective
800612,509996,2024-06-02 23:49:31,nan
800613,547230,2022-06-13 06:57:54,Defective
800614,509653,2022-01-10 08:18:10,Defective
800615,549477,2023-02-24 09:13:09,WRONG ITEM
800616,535667,2024-09-18 03:27:18,Changed Mind
800617,511905,2023-06-11 01:05:23,Wrong Item
800618,534510,2024-02-01 08:36:28,Changed Mind
800619,504218,2024-06-17 03:10:15,WRONG ITEM
800620,548647,2024-10-02 12:57:19,Defective
800621,542328,2023-05-18 14:34:44,WRONG ITEM
800622,507508,2024-10-02 02:30:49,Defective
800623,532874,2024-01-09 16:51:47,Wrong Item
800624,502673,2023-01-01 05:56:53,WRONG ITEM
800625,515365,2023-03-20 03:20:33,Defective
800626,546261,2023-03-14 18:45:08,nan
800627,520378,2024-03-19 02:12:14,WRONG ITEM
800628,513241,2023-11-22 06:13:52,nan
800629,517623,2022-04-04 03:44:36,WRONG ITEM
800630,509322,2024-11-22 04:14:08,nan
800631,506584,2023-11-16 06:39:47,WRONG ITEM
800632,546063,2024-09-30 05:02:59,Wrong Item
800633,523752,2022-08-24 09:17:38,WRONG ITEM
800634,527184,2022-06-03 10:06:29,defective
800635,516017,2024-06-20 17:37:36,Changed Mind
800636,503840,2023-04-20 20:18:10,Wrong Item
800637,510821,2024-06-24 04:48:25,WRONG ITEM
800638,538082,2024-07-04 02:02:30,WRONG ITEM
800639,549818,2024-06-05 22:51:30,Defective
800640,507565,2022-11-26 20:21:56,defective
800641,522029,2023-02-28 07:13:49,nan
800642,506002,2023-02-07 10:35:27,defective
800643,515672,2023-10-03 11:10:34,WRONG ITEM
800644,525254,2022-05-21 11:51:54,nan
800645,525321,2024-05-21 06:40:22,WRONG ITEM
800646,528048,2022-09-16 00:18:57,defective
800647,535091,2024-11-02 18:32:38,defective
800648,509590,2023-06-24 23:07:01,Wrong Item
800649,519148,2024-12-28 18:29:50,Wrong Item
800650,508430,2023-05-26 14:24:51,defective
800651,514647,2023-11-03 03:36:15,nan
800652,522362,2024-04-30 03:50:46,Changed Mind
800653,522862,2022-04-11 21:28:25,Wrong Item
800654,540820,2023-10-29 00:40:28,defective
800655,531672,2022-03-22 13:37:28,Wrong Item
800656,539789,2024-05-12 11:58:20,nan
800657,543119,2024-03-10 13:19:58,WRONG ITEM
800658,543718,2023-07-01 00:39:57,nan
800659,518075,2024-05-25 00:40:05,WRONG ITEM
800660,545181,2022-07-20 16:45:19,Wrong Item
800661,521202,2023-06-01 10:44:23,Defective
800662,511090,2022-09-15 19:55:40,WRONG ITEM
800663,523241,2023-06-04 06:33:32,defective
800664,507118,2023-07-15 17:01:01,Wrong Item
800665,544850,2024-08-02 18:16:15,nan
800666,500792,2024-12-01 10:38:46,nan
800667,507775,2022-06-28 00:10:18,Wrong Item
800668,502232,2022-03-29 18:29:10,Defective
800669,522067,2023-01-06 06:40:16,Defective
800670,504882,2024-07-12 20:52:20,Changed Mind
800671,523237,2024-04-27 20:56:59,nan
800672,508409,2023-12-07 13:25:43,Wrong Item
800673,514520,2022-11-26 14:57:27,Wrong Item
800674,536694,2023-11-10 04:16:43,nan
800675,523918,2024-01-19 23:25:38,WRONG ITEM
800676,520158,2022-04-11 07:04:05,WRONG ITEM
800677,513710,2022-07-28 00:22:22,WRONG ITEM
800678,526193,2022-11-11 15:08:46,Wrong Item
800679,518842,2024-11-05 15:51:23,WRONG ITEM
800680,524654,2024-08-21 15:25:31,WRONG ITEM
800681,510702,2023-07-11 03:38:13,nan
800682,522392,2024-05-27 17:30:43,WRONG ITEM
800683,511429,2024-06-23 06:18:30,nan
800684,530656,2022-09-27 06:16:33,nan
800685,538795,2024-08-29 00:33:58,Defective
800686,524294,2022-12-28 16:28:25,WRONG ITEM
800687,531894,2023-08-02 12:32:05,nan
800688,535351,2023-10-11 08:23:21,Changed Mind
800689,518581,2022-01-30 14:29:09,WRONG ITEM
800690,512723,2023-06-19 20:07:23,nan
800691,545722,2022-03-28 07:29:05,Defective
800692,516426,2024-04-05 16:54:10,defective
800693,522603,2023-03-29 14:57:43,nan
800694,529720,2023-09-25 18:58:18,Changed Mind
800695,506792,2024-02-26 15:13:38,Wrong Item
800696,502406,2024-08-12 03:18:24,Wrong Item
800697,523489,2024-03-21 19:55:35,Changed Mind
800698,520367,2023-07-26 22:49:30,WRONG ITEM
800699,506976,2024-05-27 03:22:44,nan
800700,544346,2024-02-19 18:07:23,WRONG ITEM
800701,511232,2023-12-21 09:31:34,WRONG ITEM
800702,503849,2022-04-07 02:10:43,WRONG ITEM
800703,523604,2023-05-28 22:57:07,nan
800704,524626,2024-06-05 20:03:29,defective
800705,515818,2022-05-23 22:32:41,defective
800706,549522,2022-12-06 14:54:06,Defective
800707,547158,2024-11-12 16:56:54,Defective
800708,524248,2022-02-18 13:59:01,defective
800709,528957,2022-09-11 07:44:35,WRONG ITEM
800710,530257,2022-12-24 09:39:39,Wrong Item
800711,528202,2023-05-29 19:43:59,Wrong Item
800712,513960,2024-08-09 09:24:14,Wrong Item
800713,503327,2022-12-12 08:09:59,WRONG ITEM
800714,528102,2022-09-20 04:44:01,nan
800715,501801,2023-09-27 15:17:53,Wrong Item
800716,524739,2023-03-06 01:35:17,Wrong Item
800717,534872,2024-07-08 21:19:03,WRONG ITEM
800718,527220,2024-09-10 01:46:18,defective
800719,505062,2022-03-19 17:22:45,Defective
800720,540215,2024-06-29 10:10:22,Wrong Item
800721,536155,2023-12-22 06:32:53,defective
800722,526286,2023-07-01 00:31:09,Defective
800723,505728,2023-06-06 03:53:45,nan
800724,509511,2023-05-22 03:52:07,defective
800725,536557,2023-10-03 20:44:17,Changed Mind
800726,533390,2022-08-30 06:58:05,defective
800727,545569,2022-08-21 19:33:32,defective
800728,501206,2022-09-15 16:40:33,Wrong Item
800729,514025,2024-07-29 17:58:16,defective
800730,524126,2024-03-13 11:19:18,defective
800731,544681,2024-10-01 06:46:03,Defective
800732,503622,2022-07-06 00:32:36,Defective
800733,540896,2023-06-06 17:44:28,defective
800734,505927,2023-09-08 21:30:21,nan
800735,519416,2023-09-19 14:36:49,Defective
800736,534768,2024-12-28 18:26:29,defective
800737,534881,2023-12-22 14:02:38,Wrong Item
800738,511922,2022-11-24 18:15:25,WRONG ITEM
800739,521197,2022-02-26 00:43:59,defective
800740,540226,2022-01-31 19:47:50,Defective
800741,519517,2023-10-13 01:15:38,Changed Mind
800742,529072,2022-11-07 14:55:31,WRONG ITEM
800743,505564,2023-07-15 03:37:35,Changed Mind
800744,543511,2022-02-16 10:59:52,nan
800745,540318,2023-01-17 16:21:51,Defective
800746,539991,2023-01-19 04:14:07,Changed Mind
800747,508809,2022-06-13 13:02:29,Wrong Item
800748,522604,2023-10-20 01:07:35,Changed Mind
800749,541886,2022-11-22 16:27:08,WRONG ITEM
800750,529180,2024-04-10 14:35:03,WRONG ITEM
800751,535091,2022-03-22 20:55:22,defective
800752,532895,2022-11-12 22:53:06,nan
800753,503528,2023-10-14 15:13:12,WRONG ITEM
800754,518165,2024-05-30 11:47:52,Defective
800755,535028,2022-05-06 01:27:39,Changed Mind
800756,525362,2023-09-26 02:43:22,Changed Mind
800757,512100,2022-05-08 15:01:00,WRONG ITEM
800758,521756,2022-02-02 17:57:08,Wrong Item
800759,509499,2022-09-24 03:48:42,WRONG ITEM
800760,513597,2023-07-21 08:49:21,Wrong Item
800761,520649,2022-09-10 10:36:49,nan
800762,524294,2023-02-18 05:28:38,WRONG ITEM
800763,502044,2024-10-28 11:46:08,nan
800764,505252,2024-11-21 12:59:20,Defective
800765,530517,2023-05-20 01:17:10,Changed Mind
800766,515550,2022-02-05 22:49:23,Changed Mind
800767,538127,2023-12-15 05:22:17,WRONG ITEM
800768,546533,2022-12-16 15:44:50,defective
800769,526539,2023-08-24 01:47:22,defective
800770,508918,2024-01-11 18:43:43,Wrong Item
800771,523336,2024-12-28 05:43:03,defective
800772,517592,2022-05-08 16:02:05,WRONG ITEM
800773,532760,2022-11-23 07:43:56,nan
800774,545756,2023-05-28 14:05:30,Changed Mind
800775,526357,2023-09-30 05:07:48,nan
800776,512914,2024-10-18 07:44:26,defective
800777,518216,2024-05-26 00:21:01,nan
800778,521119,2022-05-22 18:15:57,WRONG ITEM
800779,546049,2022-05-16 02:13:20,WRONG ITEM
800780,543795,2024-12-15 17:55:22,WRONG ITEM
800781,511735,2022-11-12 06:58:02,WRONG ITEM
800782,541954,2022-12-17 13:06:15,nan
800783,501399,2024-02-01 22:28:06,Wrong Item
800784,525869,2022-01-02 08:31:09,Changed Mind
800785,545373,2022-01-18 23:02:55,nan
800786,549659,2023-06-17 09:00:55,Wrong Item
800787,514667,2024-08-26 23:19:14,defective
800788,500106,2024-02-14 18:09:29,Changed Mind
800789,544504,2023-05-16 12:49:44,Changed Mind
800790,503875,2024-10-03 23:57:12,Defective
800791,538403,2024-01-12 18:23:19,defective
800792,545561,2022-04-24 15:06:15,Changed Mind
800793,515235,2022-06-02 15:54:57,defective
800794,523429,2024-02-24 19:07:36,WRONG ITEM
800795,521597,2023-06-24 09:57:10,Defective
800796,518144,2023-04-21 03:39:19,Wrong Item
800797,511447,2022-06-18 05:43:46,WRONG ITEM
800798,505461,2024-01-20 08:38:56,nan
800799,543796,2024-01-18 07:04:51,defective
800800,511155,2024-03-09 03:17:06,defective
800801,541931,2022-09-22 01:51:25,nan
800802,501649,2024-10-28 09:20:31,Changed Mind
800803,527255,2022-09-15 14:14:23,defective
800804,544049,2022-04-20 13:26:58,Changed Mind
800805,519277,2024-09-12 04:51:30,defective
800806,501183,2024-06-08 15:55:29,Wrong Item
800807,500294,2022-07-01 21:32:19,defective
800808,527442,2022-04-13 10:00:26,WRONG ITEM
800809,520957,2024-08-20 08:36:39,defective
800810,535408,2023-12-09 17:01:09,defective
800811,532089,2023-03-03 03:06:39,WRONG ITEM
800812,549738,2023-02-07 22:36:28,nan
800813,528437,2023-07-22 22:28:19,Changed Mind
800814,546570,2024-04-09 21:38:36,defective
800815,515073,2024-01-31 01:27:57,Defective
800816,509113,2022-10-12 10:56:29,defective
800817,526042,2023-06-18 07:58:13,WRONG ITEM
800818,502775,2024-03-02 17:40:27,defective
800819,500291,2023-05-21 06:34:18,Wrong Item
800820,520529,2024-02-27 06:08:12,defective
800821,542999,2024-03-17 18:49:50,Wrong Item
800822,520507,2023-07-13 14:18:39,WRONG ITEM
800823,548185,2022-11-14 16:41:14,nan
800824,513023,2024-06-08 14:41:07,nan
800825,534163,2022-01-30 14:58:59,Wrong Item
800826,536010,2022-11-26 14:43:23,Changed Mind
800827,517539,2022-07-12 16:35:34,Wrong Item
800828,531167,2023-08-26 11:10:51,Defective
800829,547596,2024-02-03 17:02:04,defective
800830,547638,2024-11-12 12:56:35,nan
800831,540456,2022-10-05 16:19:17,Defective
800832,541984,2024-05-03 09:58:41,WRONG ITEM
800833,502143,2023-10-26 10:19:11,Changed Mind
800834,508487,2023-03-13 19:18:26,defective
800835,548985,2023-06-27 01:40:59,defective
800836,536193,2023-01-14 05:51:05,nan
800837,536234,2023-04-07 09:36:54,WRONG ITEM
800838,509075,2022-10-22 22:52:51,defective
800839,502143,2022-08-20 22:38:32,WRONG ITEM
800840,543820,2023-12-17 14:57:59,nan
800841,528884,2024-07-03 00:34:56,nan
800842,531008,2024-05-12 22:19:58,Changed Mind
800843,525647,2023-11-02 20:18:38,Changed Mind
800844,534939,2022-03-30 18:36:38,defective
800845,503892,2023-05-04 16:35:58,nan
800846,521617,2024-04-25 20:37:37,nan
800847,506993,2023-09-15 00:31:28,nan
800848,541929,2022-10-03 16:13:21,Changed Mind
800849,508897,2023-06-06 14:05:45,Defective
800850,501507,2023-07-25 15:08:41,WRONG ITEM
800851,529762,2023-05-27 00:00:59,Defective
800852,534526,2024-01-23 19:35:00,Changed Mind
800853,526712,2024-05-08 00:42:42,Changed Mind
800854,517821,2024-11-11 04:10:27,defective
800855,535342,2024-12-26 16:05:24,defective
800856,518551,2023-06-17 10:24:03,Wrong Item
800857,507254,2023-12-11 21:30:19,Wrong Item
800858,505811,2023-08-01 11:15:06,Defective
800859,547283,2023-09-13 11:13:02,defective
800860,543977,2022-03-12 00:31:43,nan
800861,521773,2022-01-24 11:09:02,nan
800862,525115,2023-07-16 11:00:07,nan
800863,531132,2023-11-26 11:34:42,nan
800864,508867,2023-05-03 05:23:41,nan
800865,514089,2022-06-19 16:48:28,Changed Mind
800866,545744,2024-06-18 01:01:54,nan
800867,545365,2022-10-21 11:01:57,WRONG ITEM
800868,502343,2023-02-17 21:23:55,defective
800869,525832,2022-06-14 00:58:06,Changed Mind
800870,528020,2023-11-02 11:45:31,WRONG ITEM
800871,512813,2024-01-09 15:15:17,Wrong Item
800872,508166,2023-03-18 09:45:50,nan
800873,528884,2022-07-15 14:59:22,nan
800874,534818,2023-09-30 13:39:00,defective
800875,543698,2022-10-16 14:24:07,WRONG ITEM
800876,530122,2023-04-26 11:28:52,defective
800877,522155,2024-09-17 04:45:47,Defective
800878,531967,2024-05-16 06:50:55,defective
800879,541890,2022-03-22 08:44:15,defective
800880,513649,2024-12-10 08:55:01,nan
800881,539559,2024-04-07 09:32:39,Wrong Item
800882,549226,2022-01-27 10:38:26,WRONG ITEM
800883,520416,2022-07-21 02:48:37,Defective
800884,543645,2022-12-18 07:39:08,Wrong Item
800885,533438,2022-11-12 03:38:15,Defective
800886,513730,2024-02-15 13:00:48,nan
800887,513590,2024-05-21 06:38:39,Changed Mind
800888,517827,2024-02-29 02:36:27,nan
800889,503221,2024-06-08 19:51:07,WRONG ITEM
800890,536577,2023-12-11 18:51:57,Wrong Item
800891,511197,2024-04-04 01:16:05,WRONG ITEM
800892,515267,2022-07-04 21:00:32,WRONG ITEM
800893,538781,2023-08-25 09:50:41,defective
800894,546925,2022-03-20 16:33:25,Defective
800895,532350,2023-10-28 12:30:38,nan
800896,522244,2023-02-01 07:41:56,Defective
800897,549526,2022-06-10 16:26:40,Defective
800898,503081,2024-06-16 21:48:44,Defective
800899,527012,2024-04-30 04:24:32,nan
800900,528672,2022-08-27 08:15:15,WRONG ITEM
800901,532077,2024-08-07 20:07:50,Wrong Item
800902,519158,2022-02-14 21:13:09,WRONG ITEM
800903,546909,2023-10-25 21:19:39,defective
800904,514248,2023-04-19 11:55:42,Wrong Item
800905,535371,2024-08-09 01:57:26,defective
800906,533117,2022-10-17 04:06:45,nan
800907,536611,2022-06-14 19:10:40,WRONG ITEM
800908,515606,2022-11-02 07:59:44,Wrong Item
800909,549308,2022-07-12 03:28:50,Defective
800910,547556,2023-05-29 18:46:58,Defective
800911,529345,2022-03-15 11:15:23,Changed Mind
800912,524761,2023-10-26 22:01:24,Defective
800913,504718,2024-03-18 14:12:50,nan
800914,509342,2024-08-15 23:51:02,Defective
800915,514786,2024-10-31 22:13:42,Wrong Item
800916,544344,2023-03-15 16:28:21,Defective
800917,543065,2022-05-10 16:43:10,Wrong Item
800918,511263,2023-08-22 01:29:04,nan
800919,513165,2022-07-23 06:38:19,WRONG ITEM
800920,509212,2024-10-06 22:31:04,nan
800921,521649,2023-03-11 15:22:51,nan
800922,501076,2022-11-04 13:28:48,Wrong Item
800923,518996,2024-01-31 18:10:16,nan
800924,533675,2022-06-12 13:26:31,Changed Mind
800925,509080,2022-09-19 14:16:20,WRONG ITEM
800926,511524,2024-03-31 22:31:43,Changed Mind
800927,517304,2022-01-25 14:24:13,defective
800928,544112,2023-09-28 22:03:04,defective
800929,542900,2022-04-25 07:52:53,Changed Mind
800930,523498,2023-08-04 06:26:52,Wrong Item
800931,549598,2024-01-18 13:27:37,Defective
800932,511068,2023-09-29 03:44:48,Defective
800933,507007,2024-11-09 16:36:03,Wrong Item
800934,502718,2022-04-07 10:30:24,defective
800935,548732,2024-09-13 05:22:37,nan
800936,532329,2024-09-26 06:34:05,Defective
800937,511913,2024-02-25 18:07:26,nan
800938,546115,2022-10-25 20:05:23,Wrong Item
800939,501442,2024-10-17 14:45:16,WRONG ITEM
800940,528974,2022-11-11 02:04:00,nan
800941,547536,2024-02-11 18:30:28,WRONG ITEM
800942,506754,2023-03-20 13:59:19,nan
800943,508458,2024-08-08 09:42:36,nan
800944,513923,2023-04-19 11:51:16,nan
800945,525519,2022-11-20 00:03:36,Defective
800946,514850,2022-11-22 15:18:46,WRONG ITEM
800947,516956,2023-01-25 00:35:34,Wrong Item
800948,548936,2023-05-19 20:48:05,Defective
800949,515581,2022-06-25 18:28:48,Defective
800950,530264,2023-05-13 18:54:50,nan
800951,511761,2024-11-13 10:48:20,WRONG ITEM
800952,525685,2022-12-06 00:22:56,defective
800953,515684,2024-09-22 00:00:32,Changed Mind
800954,530095,2022-06-04 22:10:17,Wrong Item
800955,536253,2023-06-30 10:53:29,Defective
800956,518640,2022-06-07 10:04:34,Changed Mind
800957,529873,2024-09-26 15:25:23,Defective
800958,526114,2022-01-01 14:02:28,Changed Mind
800959,534070,2024-05-25 05:11:23,WRONG ITEM
800960,543661,2024-12-04 01:13:27,Defective
800961,533854,2022-12-08 07:50:02,Defective
800962,543640,2022-09-05 10:23:55,defective
800963,517573,2023-06-23 05:13:32,defective
800964,535582,2023-11-17 06:32:35,Defective
800965,534806,2023-06-10 13:28:58,Defective
800966,508308,2022-03-22 06:42:42,defective
800967,515789,2023-01-07 03:57:36,Defective
800968,529471,2023-11-14 22:24:04,defective
800969,516465,2024-09-19 05:43:16,Defective
800970,539851,2022-11-30 00:23:51,defective
800971,506923,2023-11-05 12:35:45,Wrong Item
800972,508860,2022-05-10 18:41:16,defective
800973,524400,2023-04-18 08:17:28,Changed Mind
800974,512355,2023-12-08 03:24:10,Defective
800975,546209,2022-06-10 00:59:30,Defective
800976,519736,2024-07-29 18:38:17,WRONG ITEM
800977,515708,2023-09-02 09:43:00,Defective
800978,503001,2023-09-14 09:32:05,defective
800979,538034,2024-06-16 20:49:03,defective
800980,503827,2023-01-25 07:48:28,Wrong Item
800981,506737,2022-06-13 22:36:32,WRONG ITEM
800982,515108,2023-03-28 02:48:18,Wrong Item
800983,528679,2022-02-11 01:05:40,Wrong Item
800984,542789,2023-04-13 21:28:47,defective
800985,537565,2023-12-19 04:22:58,Wrong Item
800986,529020,2024-08-22 06:44:59,Changed Mind
800987,545443,2023-06-22 06:23:02,Changed Mind
800988,544294,2023-09-18 06:30:35,WRONG ITEM
800989,535625,2024-09-30 15:03:51,defective
800990,510179,2024-11-10 04:24:19,nan
800991,505557,2022-05-17 10:41:48,Changed Mind
800992,538267,2024-09-01 13:07:51,WRONG ITEM
800993,504576,2024-08-26 20:05:26,WRONG ITEM
800994,520203,2024-05-31 10:27:41,WRONG ITEM
800995,501631,2022-07-03 17:52:46,Wrong Item
800996,522408,2024-08-30 09:15:54,Changed Mind
800997,517570,2022-06-13 17:12:08,Changed Mind
800998,521508,2024-10-09 13:04:12,nan
800999,547336,2024-10-14 17:03:25,defective
801000,512111,2022-10-18 18:47:19,Defective
801001,510430,2022-02-25 13:22:08,Wrong Item
801002,516401,2023-09-24 14:43:32,WRONG ITEM
801003,515433,2024-06-10 05:46:13,Defective
801004,514502,2022-03-06 21:21:40,nan
801005,518433,2023-04-06 18:02:03,Defective
801006,503240,2024-10-09 03:33:55,Wrong Item
801007,528402,2023-05-01 06:34:16,nan
801008,522682,2023-09-23 10:31:10,nan
801009,535831,2022-09-22 19:34:10,Changed Mind
801010,531569,2024-07-10 19:19:49,defective
801011,520083,2022-06-10 04:38:25,WRONG ITEM
801012,532009,2022-08-22 21:48:09,WRONG ITEM
801013,512415,2022-09-25 05:53:26,Wrong Item
801014,522758,2024-12-23 05:45:20,WRONG ITEM
801015,520759,2023-12-16 13:00:38,WRONG ITEM
801016,512136,2024-04-29 20:29:33,Changed Mind
801017,502346,2022-04-03 14:52:23,Defective
801018,535402,2023-06-10 06:16:31,nan
801019,542339,2024-11-16 03:42:37,nan
801020,514723,2022-10-20 08:38:58,Changed Mind
801021,515619,2022-10-22 18:07:27,nan
801022,504733,2022-09-20 06:36:22,WRONG ITEM
801023,540805,2023-06-14 04:09:53,nan
801024,502380,2024-03-05 13:32:11,Wrong Item
801025,535215,2024-10-15 02:37:22,defective
801026,501993,2022-07-03 00:26:54,nan
801027,524643,2023-04-17 16:39:29,Changed Mind
801028,548194,2022-06-21 09:31:23,Changed Mind
801029,512481,2023-06-05 15:56:53,Changed Mind
